x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,outcome
0.0,0.0,0.0,0.0,1.63,0.0,0.0,0.0,28,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.52,0.52,0.0,0.0,116,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,11.11,0.0,0.0,0.0,5,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69,0.0,0.0,0.0,0
0.94,0.0,0.0,0.0,1.89,0.13,0.0,0.13,582,0.27,0.024,0.0,0
0.0,0.0,0.0,0.0,2.53,0.0,0.0,0.0,54,0.0,0.0,0.0,0
1.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94,0.64,0.197,0.0,0
0.0,0.0,0.0,0.0,1.01,0.0,0.0,1.01,113,0.5,0.502,0.0,0
0.0,0.0,0.0,0.0,0.44,0.0,0.0,0.0,122,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141,0.68,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141,0.68,0.0,0.0,0
0.0,0.0,0.0,0.0,0.9,0.9,0.0,2.7,43,0.9,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.98,126,0.0,0.0,0.0,0
0.0,0.23,0.23,0.0,0.23,0.0,0.0,0.0,207,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.44,103,0.0,0.135,0.0,0
0.0,0.0,0.0,0.041,0.0,0.1,0.21,3.17,469,0.0,0.041,0.0,0
0.0,0.0,0.0,0.0,0.53,0.0,0.0,1.61,99,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67,0.41,0.0,0.0,0
0.0,0.0,0.0,0.0,2.19,0.0,0.0,0.0,29,0.43,0.0,0.0,0
0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.23,89,0.69,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,1.02,0.0,0.0,0.0,32,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,2.25,0.0,0.0,0.0,20,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0
0.96,0.0,0.0,0.0,1.54,0.0,0.0,2.69,411,0.19,0.026,0.0,0
0.65,0.0,0.0,0.0,0.32,0.0,0.0,4.9,500,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.25,0.25,0.0,2.06,190,0.0,0.043,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,104,0.0,0.0,0.0,0
2.22,0.0,0.0,0.0,2.22,0.0,0.0,1.33,249,0.44,0.05,0.0,0
0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,93,0.0,0.056,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,0
0.83,0.0,0.0,0.0,1.1,0.0,0.0,1.1,316,0.0,0.0,0.27,0
1.45,0.0,0.0,0.037000000000000005,1.16,0.0,0.58,0.87,147,0.29,0.0,0.29,0
0.0,0.0,0.0,0.0,2.56,0.0,0.0,0.0,11,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,0.0,0.374,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0.0,0.0,0.0,0
1.11,0.0,0.0,0.0,1.11,0.0,0.0,1.11,22,2.22,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,1.81,0.0,0.0,0.0,41,0.0,0.0,0.0,0
8.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,53,0.0,0.0,2.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,1.4,0.0,0.0,4.22,330,0.93,0.0,0.0,0
0.0,0.0,0.0,0.0,3.7,0.0,0.0,0.0,19,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,1.49,0.0,0.0,0.0,50,0.0,0.238,0.0,0
0.0,0.0,0.0,0.0,1.32,0.0,0.0,1.98,81,0.0,0.102,0.0,0
0.0,0.0,0.0,0.0,0.23,0.0,0.0,1.15,173,0.0,0.159,0.0,0
0.0,0.0,0.0,0.0,1.23,0.0,0.0,0.0,18,1.23,0.0,0.0,0
1.6,0.0,0.0,0.0,5.6,2.4,0.0,0.0,29,0.0,0.235,0.0,0
0.0,0.22,0.0,0.023,0.0,0.0,0.53,1.83,659,0.0,0.0,0.15,0
0.5,0.0,0.0,0.0,1.01,0.0,0.1,2.93,545,0.4,0.014,0.3,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,1.11,0.181,1.11,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42,0.0,0.336,0.0,0
0.0,0.22,0.0,0.02,0.0,0.0,0.52,2.23,720,0.0,0.0,0.14,0
0.0,0.0,0.0,0.0,1.39,0.0,0.27,0.83,109,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,0.0,0.0,0.0,0
1.06,0.0,0.0,0.0,1.06,0.0,0.0,0.0,29,1.06,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,3.44,0.0,0.0,0
0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.8,50,0.0,0.0,0.0,0
0.55,0.0,0.0,0.0,1.65,0.0,0.0,1.1,58,0.0,0.0,0.0,0
1.16,0.0,0.0,0.0,1.16,0.0,0.0,0.0,12,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,1.85,0.0,0.0,0.0,12,1.85,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,8.33,0.0,0.0,0
0.17,0.0,0.0,0.0,0.0,0.0,0.69,1.04,204,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.8,0.8,0.0,1.61,44,1.61,0.0,0.0,0
0.0,0.0,0.0,0.0,1.02,1.02,0.0,0.0,23,2.04,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,39,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.28,0.0,0.0,1.7,190,0.28,0.0,0.0,0
0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0
1.88,0.0,0.0,0.0,1.88,0.0,0.0,0.0,17,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,180,0.0,0.188,0.0,0
0.71,0.0,0.0,0.0,1.43,0.0,0.0,0.0,73,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167,0.0,0.049,0.0,0
0.0,0.0,0.0,0.04,0.0,0.0,0.42,2.57,421,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,4.76,0.0,0.0,0.0,8,0.0,0.0,0.0,0
3.04,0.0,0.0,0.0,2.03,0.0,0.5,1.52,248,0.5,0.055,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,3.94,0.0,0.0,0.0,49,0.0,0.139,0.0,0
0.0,0.0,0.0,0.0,2.27,0.0,0.0,0.0,27,0.0,0.404,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.862,0.0,0
3.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.65,87,0.65,0.093,0.0,0
0.0,0.0,0.0,0.0,0.37,0.0,0.0,0.0,85,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.6,0.0,0.0,3.03,69,0.0,0.0,0.0,0
0.46,0.0,0.0,0.0,0.92,0.0,0.0,0.92,74,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83,130,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.85,0.0,0.0,4.27,77,0.0,0.0,0.0,0
1.34,0.0,0.0,0.0,1.34,0.0,0.0,0.0,33,0.67,0.0,0.0,0
0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.5,136,0.0,0.0,0.0,0
1.33,0.0,0.0,0.0,0.0,0.0,0.0,8.0,28,1.33,0.0,0.0,0
0.65,0.0,0.0,0.061,0.93,0.13,0.04,1.49,1184,0.09,0.047,0.04,0
3.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,3.22,0.0,0.0,0
0.0,0.2,0.0,0.0,0.0,0.0,0.81,2.75,575,0.2,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.36,80,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.44,107,0.0,0.0,0.0,0
0.0,0.0,0.0,0.016,0.2,0.0,0.0,0.41,393,1.04,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,2.7,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,2.94,0.0,0.0,0
0.0,0.0,0.0,0.0,0.28,0.0,0.0,1.4,97,0.84,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.11,108,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,4.34,0.0,0.0,0.0,75,0.0,0.0,0.0,0
0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108,0.0,0.054000000000000006,0.0,0
0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,0.0,0.133,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,6.25,0.0,0.0,0
1.42,0.0,0.0,0.0,0.0,0.0,3.57,0.0,138,0.71,0.055,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.0,42,0.82,0.119,0.0,0
2.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,3.92,0.348,0.0,0
0.52,0.0,0.0,0.045,0.52,0.0,0.0,1.83,155,1.04,0.0,0.0,0
0.62,0.0,0.0,0.054000000000000006,0.62,0.0,0.0,1.57,107,0.62,0.0,0.0,0
0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.63,191,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,511,0.11,0.0,0.11,0
0.71,0.0,0.0,0.062,0.71,0.0,0.0,0.0,85,0.71,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.38,56,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,0
0.0,0.1,0.0,0.063,0.1,0.1,0.1,3.14,605,0.0,0.0,0.31,0
1.4,0.0,0.0,0.0,1.4,0.0,0.7,0.0,376,0.0,0.0,0.0,0
1.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,1.81,0.0,0.0,3.63,49,0.0,0.0,0.0,0
0.62,0.0,0.0,0.0,1.88,0.62,0.0,1.25,149,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,0.0,0.0,0.0,0
0.0,0.0,0.0,0.265,0.8,0.0,0.0,0.0,31,0.0,0.0,0.0,0
0.0,0.1,0.0,0.059,0.1,0.1,0.1,3.02,597,0.0,0.0,0.2,0
0.0,0.0,0.0,0.0,1.72,0.0,0.0,6.89,54,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.65,53,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,1.57,0.0,0.0,0.78,101,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,1.28,0.0,0.0,0.0,28,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61,128,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97,506,0.16,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,0.0,0.204,0.0,0
0.39,0.0,0.0,0.0,2.59,0.0,0.0,0.79,207,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,1.75,0.0,0.0,1.75,76,0.0,0.139,0.87,0
1.21,0.0,0.0,0.0,0.6,0.6,0.0,1.21,177,0.0,0.077,0.0,0
0.82,0.0,0.0,0.0,1.65,0.0,0.0,0.0,76,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.12,31,0.0,0.0,0.0,0
0.73,0.0,0.0,0.223,2.2,0.0,0.0,0.73,88,0.0,0.111,0.0,0
0.87,0.0,0.0,0.18,2.63,1.75,0.0,0.0,86,0.87,0.361,1.31,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,2.94,0.0,0.0,9,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,98,0.95,0.0,0.0,0
3.5,0.0,0.0,0.6509999999999999,3.5,0.0,0.0,0.0,18,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0.0,0.0,0.0,0
0.4,0.0,0.0,0.0,0.4,0.0,0.0,4.08,93,0.81,0.0,0.0,0
0.0,0.0,0.0,0.0,1.76,0.0,0.0,1.76,80,0.88,0.285,0.88,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83,122,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.07,208,0.51,0.08199999999999999,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38,534,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.65,50,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,1.75,0.0,0.0,3.5,48,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.14,307,0.28,0.097,0.0,0
0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,18,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0
1.99,0.0,0.0,0.0,2.79,0.0,0.0,1.79,472,0.19,0.018000000000000002,0.39,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88,1.15,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.29,26,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.14,187,0.14,0.021,0.0,0
0.64,0.0,0.0,0.0,1.92,0.0,0.0,0.64,63,1.28,0.0,0.0,0
1.59,0.0,0.22,0.067,2.05,0.68,0.22,0.0,210,0.45,0.135,0.0,0
1.44,0.0,0.0,0.0,1.44,0.0,0.0,2.89,39,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.78,45,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,1.56,0.0,0.0,0.0,76,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.0,189,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.24,0.0,0.24,0.98,152,0.24,0.0,0.0,0
0.0,0.0,0.0,0.0,2.22,2.22,0.0,0.0,19,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.38,0.0,0.0,0.0,746,0.0,0.018000000000000002,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51,1.16,0.184,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,0.0,0.0,0.0,0
0.4,0.0,0.0,0.0,1.22,0.0,0.0,0.0,81,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,1.04,1.04,79,0.0,0.0,0.0,0
1.14,0.0,0.0,0.0,1.75,0.08,0.26,1.93,646,0.08,0.038,0.17,0
0.18,0.0,0.0,0.029,0.9,0.0,0.0,0.0,256,0.18,0.14800000000000002,0.0,0
8.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,53,0.0,0.0,2.0,0
0.0,0.11,0.0,0.0,0.0,0.0,0.22,3.21,559,0.22,0.0,0.0,0
0.67,0.0,0.0,0.0,1.01,0.0,0.0,1.35,120,0.33,0.0,0.0,0
0.59,0.0,0.0,0.0,0.59,0.0,0.0,0.0,42,0.59,0.0,0.0,0
0.3,0.0,0.0,0.086,0.91,0.0,0.3,2.44,227,0.61,0.0,0.0,0
0.4,0.0,0.0,0.0,1.63,0.0,0.0,0.0,59,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,4,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,738,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,0
1.22,0.0,0.0,0.0,0.0,0.0,0.0,0.4,105,0.0,0.0,0.0,0
1.49,0.0,0.0,0.0,4.47,0.0,0.0,0.0,25,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.44,49,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,2.08,0.0,0.0,0.0,10,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,1.07,0.0,0.0,1.07,108,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,1.14,0.0,0.0,0.0,22,0.0,0.0,0.0,0
0.16,0.0,0.0,0.022,0.32,0.0,0.0,0.49,665,0.0,0.0,0.0,0
0.24,0.0,0.0,0.033,0.49,0.0,0.0,0.62,485,0.12,0.0,0.0,0
0.2,0.0,0.0,0.019,0.27,0.0,0.0,0.75,827,0.0,0.0,0.0,0
0.25,0.0,0.0,0.024,0.34,0.0,0.0,0.77,598,0.0,0.0,0.0,0
0.1,0.0,0.0,0.01,0.14,0.0,0.0,0.47,1387,0.1,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83,0.0,0.0,0.0,0
0.23,0.0,0.23,0.0,1.17,0.0,0.0,1.64,334,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.18,124,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,1.09,0.0,0.0,0.54,77,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,2.85,0.0,10,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.74,0.0,0.0,0.0,77,0.0,0.124,0.0,0
0.0,0.0,0.0,0.0,1.61,0.0,0.0,1.61,76,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,2.77,0.0,0.0,0.0,12,0.0,0.0,0.0,0
0.34,0.02,0.0,0.039,0.6,0.0,0.06,0.0,3003,0.04,0.031,0.0,0
0.86,0.0,0.0,0.0,2.6,0.0,0.0,0.0,24,0.0,0.16699999999999998,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,290,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.48,171,0.0,0.0,0.0,0
6.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,0
0.43,0.0,0.0,0.0,0.14,0.14,0.58,1.9,461,0.0,0.0,0.14,0
0.37,0.0,0.0,0.0,0.37,0.0,0.37,0.0,196,0.0,0.0,0.0,0
1.17,0.0,0.0,0.0,1.17,1.17,0.0,0.0,14,3.52,0.0,0.0,0
0.0,0.0,0.0,0.0,0.17,0.0,1.95,0.35,237,0.17,0.0,0.0,0
0.0,0.0,0.0,0.214,0.31,0.0,0.0,0.93,363,0.0,0.0,0.31,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28,540,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,2.08,0.0,0.0,0.0,11,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124,0.0,0.0,0.0,0
0.0,0.0,0.0,0.039,0.0,0.0,0.64,2.49,629,0.0,0.0,0.18,0
0.0,0.0,0.0,0.0,0.0,0.77,0.0,1.55,48,2.32,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.17,0.0,0.0,1.41,576,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,2.38,0.0,0.0,0
0.0,0.0,0.0,0.0,0.98,0.0,0.0,1.47,105,0.49,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.12,30,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,1.16,0.0,0.0,0.0,18,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,1.9,1.9,99,0.47,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,0.0,0.333,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0.0,8.333,0.0,0
0.0,0.0,0.0,0.0,0.28,0.0,0.0,1.69,191,0.28,0.0,0.0,0
0.0,0.0,0.0,0.0,1.29,0.32,0.0,0.64,120,0.32,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.632,0.0,0
0.33,0.0,0.0,0.0,2.01,0.0,0.0,1.34,122,0.33,0.0,0.0,0
1.23,0.0,0.0,0.0,2.46,0.0,0.0,0.0,17,0.0,0.0,0.0,0
0.75,0.0,0.0,0.0,1.0,0.0,0.0,1.0,508,0.0,0.0,0.25,0
0.0,0.0,0.0,0.0,2.32,0.0,0.0,0.0,22,0.0,0.0,0.0,0
0.54,0.0,0.0,0.078,3.79,0.0,0.0,0.27,106,0.0,0.0,0.0,0
0.19,0.0,0.0,0.0,0.38,0.09,0.38,4.37,885,0.0,0.0,0.09,0
0.0,0.0,0.0,0.0,0.17,0.0,1.95,0.35,232,0.17,0.0,0.0,0
1.17,0.0,0.0,0.0,1.17,0.0,0.0,0.0,146,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,2.7,0.0,0.0,0.0,18,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.95,45,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0.0,1.342,0.0,0
0.17,0.0,0.0,0.0,0.17,0.17,0.69,1.21,277,0.0,0.0,0.17,0
1.05,0.0,0.0,0.109,0.93,0.06,0.12,0.93,1056,0.12,0.1,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.53,37,0.0,0.149,0.0,0
0.8,0.0,0.0,0.0,0.8,1.61,0.0,0.8,89,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,1.28,0.0,0.0,2.14,125,0.0,0.056,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,105,0.0,0.0,0.0,0
1.02,0.0,0.0,0.0,1.19,0.0,0.0,2.9,299,0.17,0.078,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,1.36,0.0,0.22,0.68,705,0.22,0.0,0.0,0
0.0,0.0,0.0,0.0,1.6,0.0,0.0,2.4,61,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,3.29,0.0,0.0,0.0,18,1.09,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,0.0,0.485,0.0,0
0.0,0.0,0.0,0.0,0.74,0.0,0.0,0.74,95,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.87,0.0,0.0,0.0,26,0.0,0.0,0.0,0
1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.84,0.0,61,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,1.56,0.0,15,0.0,0.0,0.0,0
0.0,0.23,0.0,0.044,0.23,0.0,0.15,2.61,591,0.15,0.0,0.15,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,69,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0
0.33,0.0,0.0,0.0,1.0,0.0,0.0,8.69,181,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46,0.0,0.0,0.0,0
0.92,0.0,0.0,0.0,0.92,0.0,0.0,0.0,33,0.92,0.0,0.0,0
0.0,0.0,0.0,0.0,1.72,0.0,0.0,0.0,18,0.0,0.0,0.0,0
0.66,0.0,0.0,0.0,1.98,0.0,0.0,0.99,188,0.0,0.0,0.0,0
0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.38,108,0.38,0.0,0.0,0
0.0,0.0,0.0,0.0,1.72,0.0,0.0,6.89,54,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83,0.0,0.0,0.0,0
0.9,0.0,0.0,0.0,2.7,0.0,0.0,0.0,76,0.9,0.281,0.0,0
0.73,0.0,0.0,0.075,0.73,0.13,0.0,1.6,871,0.2,0.028,0.0,0
